customerID,Name,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,Under 30,Married,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
7752-XUSCI,Durga Baral,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3177,191893.5,Yes,20,Yes,No,321,71,Yes,No,Yes,0,0,19260,211153.5
4110-PFEUZ,Mankumari Jha,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,eSewa,2086.5,2086.5,Yes,54,No,No,893.4,13,No,No,Yes,0,0,893.4,2979.9
0256-LTHVJ,Nirmala Khadka,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2431.5,66813,Yes,58,No,Yes,505.5,13,Yes,No,Yes,0,0,14154,80967
0880-TKATG,Bikram Rupakheti,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Cash,3034.5,11577,Yes,21,Yes,Yes,286.8,48,Yes,No,Yes,0,0,1147.2,12724.2
3811-VBYBZ,Saugat Mahatto,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,2994,20197.5,Yes,61,No,No,1410.9,2,Yes,No,No,0,300,9876.3,30373.8
4640-UHDOS,Siya Lohani,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Cash,1678.5,22030.5,Yes,60,No,Yes,571.5,27,Yes,No,Yes,0,0,7429.5,29460
3583-EKAPL,Subham Gauchan,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,1650,1650,Yes,25,Yes,No,1416.6,53,Yes,No,Yes,0,0,1416.6,3066.6
9399-APLBT,Mithila Parajuli,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2241,2241,Yes,52,No,Yes,657.3,8,No,No,Yes,0,0,657.3,2898.3
2359-KMGLI,Neel Vaidya,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2407.5,55845,Yes,52,No,No,1479,20,No,No,Yes,0,0,35496,91341
0306-JAELE,Vaibhav Khadgi,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Cash,2883,13602,Yes,61,No,No,932.7,11,Yes,Yes,Yes,0,0,4663.5,18265.5
6227-HWPWX,Madhuri Rajbanshi,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mobile Banking,2070,29844,Yes,40,No,No,140.1,28,No,No,Yes,0,0,2101.5,31945.5
0447-BEMNG,Salina Manandhar,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mobile Banking,1359,64350,Yes,28,Yes,Yes,0,58,Yes,No,No,0,4200,0,68550
5949-XIKAE,Maiya Mainali,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Cash,2506.5,20401.5,Yes,32,No,Yes,969.6,25,No,No,Yes,0,0,7756.8,28158.3
8372-JUXUI,Bhavesh Magar,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2230.5,2230.5,Yes,32,No,No,420.6,2,No,No,Yes,0,0,420.6,2651.1
0388-EOPEX,Bhakti Neupane,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Cash,2232,4182,Yes,28,Yes,Yes,293.7,41,No,No,Yes,0,0,587.4,4769.4
8205-OTCHB,Diwash Basnet,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mobile Banking,1312.5,27108,Yes,51,No,No,0,16,Yes,No,Yes,0,0,0,27108
6235-VDHOM,Sajina Limbu,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Cash,853.5,3931.5,Yes,77,No,No,0,26,No,No,Yes,0,0,0,3931.5
7783-YKGDV,Inshika Chaturvedi,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mobile Banking,2991,37153.5,Yes,49,No,No,482.1,14,Yes,No,Yes,0,0,5785.2,42938.7
5609-CEBID,Usha Koirala,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Cash,2823,53472,Yes,77,No,No,1461.9,12,No,No,No,0,2400,29238,85110
7218-HKQFK,Lochan Mahaseth,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Cash,2826,5025,Yes,49,No,Yes,563.7,19,Yes,Yes,Yes,0,0,1127.4,6152.4
4636-QRJKY,Bhumi Pant,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Cash,2415,15085.5,Yes,64,No,Yes,1083.6,23,No,Yes,Yes,0,0,6501.6,21587.1
5956-VKDTT,Mankumari Bhattarai,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2230.5,10044,Yes,72,No,Yes,1372.8,22,No,No,Yes,0,0,6864,16908
9412-GHEEC,Sailesh Gajmer,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mobile Banking,3144,123958.5,Yes,55,No,No,1067.4,8,Yes,Yes,Yes,0,0,42696,166654.5
0257-ZESQC,Siddhika Magar,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mobile Banking,2256,57880.5,Yes,80,No,Yes,210.6,25,No,No,Yes,0,0,5686.2,63566.7
6825-UYPFK,Sushila Vaidya,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mobile Banking,2268,52758,Yes,47,No,No,828.3,23,No,No,Yes,0,0,19050.9,71808.9
8397-MVTAZ,Gyan Mahatto,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3001.5,104400,Yes,22,Yes,Yes,692.7,52,Yes,No,No,0,600,23551.8,128551.8
9282-IZGQK,Kaushika Giri,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2550,2550,Yes,51,No,No,915.6,30,Yes,No,Yes,0,0,915.6,3465.6
1342-JPNKI,Yash Sharma,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mobile Banking,2581.5,25023,Yes,33,No,No,177.6,11,No,No,Yes,0,0,1776,26799
2817-NTQDO,Sailesh Mahatto,Male,0,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1366.5,17910,Yes,52,No,No,0,17,No,Yes,Yes,0,0,0,17910
6986-IJDHX,Uttam Ojha,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,eSewa,2589,97980,Yes,29,Yes,Yes,1207.5,19,No,No,Yes,0,0,47092.5,145072.5
5301-GAUUY,Pawan Mishra,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mobile Banking,2410.5,77884.5,Yes,31,No,No,44.7,21,No,No,Yes,0,0,1430.4,79314.9
0939-YAPAF,Barkha Khadgi,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3007.5,105828,Yes,44,No,No,314.7,17,Yes,No,Yes,0,0,11014.5,116842.5
4710-FDUIZ,Ramesh Rijal,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),3009,168433.5,Yes,50,No,Yes,784.5,7,Yes,No,No,0,3000,43932,215365.5
1218-VKFPE,Pallavi Khatri,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,570,7006.5,Yes,48,No,Yes,584.4,0,No,No,No,0,0,7012.8,14019.3
3627-FHKBK,Kanchan Gauchan,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,eSewa,2259,2259,Yes,28,Yes,No,123.9,51,No,No,Yes,0,0,123.9,2382.9
2865-TCHJW,Chandani Limbu,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Cash,2676,10386,Yes,74,No,No,1450.5,24,No,No,Yes,0,0,5802,16188
5192-EBGOV,Narayani Khas,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cash,2571,2571,Yes,68,No,No,1374.3,21,No,No,Yes,0,0,1374.3,3945.3
0719-SYFRB,Shasi Lamichhane,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,eSewa,1849.5,21412.5,Yes,52,No,No,1087.2,30,No,Yes,Yes,0,0,13046.4,34458.9
3419-SNJJD,Sudeshna Paneru,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mobile Banking,3157.5,203592,Yes,78,No,Yes,551.7,28,No,No,Yes,0,0,35860.5,239452.5
6543-CPZMK,Umanga Khadka,Male,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,898.5,7468.5,Yes,32,No,Yes,0,9,No,No,No,0,300,0,7768.5
4765-OXPPD,Manjulika Pyakurel,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,eSewa,1950,19891.5,Yes,20,Yes,Yes,190.5,69,No,Yes,Yes,0,0,1714.5,21606
1009-IRMNA,Naina Paneru,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mobile Banking,600,4128,Yes,27,Yes,No,481.2,0,No,No,No,0,0,3368.4,7496.4
4554-YGZIH,Bijay Pathak,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),2701.5,136417.5,Yes,75,No,Yes,687.6,14,No,No,Yes,0,0,33692.4,170109.9
5099-BAILX,Bidesh Thakur,Male,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mobile Banking,3322.5,140637,Yes,77,No,Yes,435.6,5,No,Yes,Yes,0,0,18730.8,159367.8
7207-RMRDB,Mahi Gurung,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3165,209569.5,Yes,20,Yes,Yes,1024.2,26,Yes,No,Yes,0,0,66573,276142.5
4913-EHYUI,Mitra Duwadi,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mobile Banking,3136.5,173839.5,Yes,80,No,Yes,1464,12,No,No,Yes,0,0,81984,255823.5
0195-IESCP,Padma Subedi,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2557.5,25659,Yes,26,Yes,Yes,60.6,82,Yes,No,No,0,3000,606,29265
4580-TMHJU,Rupa Sherpa,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Cash,1684.5,74979,Yes,57,No,Yes,1117.5,20,No,No,Yes,0,0,48052.5,123031.5
0970-ETWGE,Magan Yonzon,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2686.5,2686.5,Yes,38,No,No,1273.8,27,Yes,No,Yes,0,0,1273.8,3960.3
1626-ERCMM,Jwala Gharti,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2836.5,56989.5,Yes,75,No,Yes,159.3,10,Yes,No,Yes,0,0,3186,60175.5
0887-HJGAR,Rishikesh Danwar,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,eSewa,1371,1371,Yes,57,No,No,166.5,13,No,No,Yes,0,0,166.5,1537.5
5644-PDMZC,Ismriti Pathak,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Cash,2685,4845,Yes,69,No,No,1424.1,19,Yes,No,Yes,0,0,2848.2,7693.2
9576-ANLXO,Manjulika Parajuli,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mobile Banking,2086.5,6669,Yes,30,No,No,787.8,30,No,No,Yes,0,0,2363.4,9032.4
2024-BASKD,Rabina Siwakoti,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,eSewa,2238,2238,Yes,23,Yes,No,664.8,47,No,No,No,0,300,664.8,3202.8
4160-AMJTL,Surita Gotame,Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,589.5,4929,Yes,74,No,No,838.5,0,No,No,No,0,0,6708,11637
4464-JCOLN,Tufan Bhatta,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,595.5,1077,Yes,40,No,Yes,454.2,0,No,No,No,0,0,908.4,1985.4
5650-VDUDS,Madhuri Oli,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,eSewa,727.5,2881.5,Yes,48,No,No,0,16,No,No,Yes,0,0,0,2881.5
7538-GWHML,Harshada Rajput,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Cash,2089.5,4354.5,Yes,52,No,No,229.2,27,No,No,Yes,0,0,458.4,4812.9
3859-CVCET,Gitika Limbu,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,eSewa,1369.5,5731.5,Yes,47,No,No,1362,27,No,No,Yes,0,0,5448,11179.5
3276-HDUEG,Upasna Khadka,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,eSewa,2251.5,2251.5,Yes,23,Yes,No,985.8,58,No,No,Yes,0,0,985.8,3237.3
0823-HSCDJ,Badri Basnet,Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,1474.5,76527,Yes,76,No,No,0,18,Yes,No,No,0,900,0,77427
0822-GAVAP,Jamuna Subedi,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,1041,1867.5,Yes,19,Yes,No,0,76,Yes,No,Yes,0,0,0,1867.5
1448-PWKYE,Ujesh Jha,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Cash,2400,2400,Yes,48,No,Yes,1071.3,3,Yes,No,Yes,0,0,1071.3,3471.3
0067-DKWBL,Kavin Rakhal,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Cash,1477.5,2733,Yes,69,No,No,1319.7,27,No,No,Yes,0,0,2639.4,5372.4
2276-YDAVZ,Maalvika Gurung,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2253,8121,Yes,63,No,No,795.6,10,No,No,Yes,0,0,2386.8,10507.8
5896-NPFWW,Manil Gajmer,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Cash,1504.5,5044.5,Yes,23,Yes,Yes,406.2,51,No,No,Yes,0,0,1218.6,6263.1
7133-VBDCG,Saru Khadgi,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mobile Banking,2395.5,60460.5,Yes,54,No,No,804.3,12,No,No,Yes,0,0,20107.5,80568
1029-QFBEN,Rishikesh Parajuli,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,586.5,586.5,Yes,27,Yes,No,1153.2,0,No,No,No,0,0,1153.2,1739.7
4952-YSOGZ,Aarshi Pandey,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2578.5,11439,Yes,48,No,Yes,124.2,30,Yes,No,Yes,0,0,496.8,11935.8
1589-AGTLK,Tejas Thakur,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Cash,1360.5,4245,Yes,26,Yes,No,1094.4,59,No,No,Yes,0,0,3283.2,7528.2
5244-IRFIH,Radhe Tuladhar,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2835,93166.5,Yes,72,No,Yes,833.4,8,No,No,Yes,0,0,27502.2,120668.7
2684-EIWEO,Sapna Poudel,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),2751,82744.5,Yes,69,No,No,1376.4,19,No,No,Yes,0,0,41292,124036.5
6439-GTPCA,Rishma Bhatta,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Cash,2617.5,118251,Yes,29,Yes,No,134.4,51,No,Yes,Yes,0,0,6048,124299
5138-WVKYJ,Rishikesh Subba,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Cash,2956.5,30256.5,Yes,51,No,No,827.1,13,Yes,No,Yes,0,0,8271,38527.5
6683-VLCTZ,Murali Bista,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,2956.5,55284,Yes,73,No,No,1333.2,13,No,No,No,0,3600,26664,85548
2189-WWOEW,Ekadhana Mali,Female,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mobile Banking,2577,38086.5,Yes,37,No,No,738.9,13,Yes,No,Yes,0,0,11083.5,49170
1894-IGFSG,Namrata Gartola,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Cash,2677.5,57235.5,Yes,38,No,No,540.3,2,Yes,No,Yes,0,0,11886.6,69122.1
7379-POKDZ,Gayatri Subba,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2109,6265.5,Yes,31,No,Yes,801.3,11,No,No,Yes,0,0,2403.9,8669.4
0236-HFWSV,Adhik Basnet,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2800.5,43339.5,Yes,49,No,No,1467.9,15,Yes,No,Yes,0,0,22018.5,65358
3900-AQPHZ,Maheshwari Wagle,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,597,597,Yes,45,No,No,1485.3,0,No,No,No,0,0,1485.3,2082.3
5842-POCOP,Thulimaya Pyakurel,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,eSewa,2667,13624.5,Yes,37,No,Yes,1247.1,27,Yes,No,Yes,0,0,6235.5,19860
2037-XJFUP,Mohak Sigdel,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Cash,2874,91102.5,Yes,24,Yes,Yes,1254,41,Yes,No,No,0,1800,41382,134284.5
7314-OXENN,Saramsh Rupakheti,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2460,5539.5,Yes,42,No,No,1235.4,14,No,No,Yes,0,0,2470.8,8010.3
0322-CHQRU,Naman Parajuli,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Cash,1360.5,2685,Yes,63,No,No,764.7,9,No,No,Yes,0,0,1529.4,4214.4
4678-DVQEO,Vansisha Kunwar,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Cash,1566,1566,Yes,41,No,No,1021.2,23,No,Yes,Yes,0,0,1021.2,2587.2
0691-IFBQW,Bindu Thakuri,Female,1,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Cash,3300,146244,Yes,65,No,No,71.1,20,Yes,No,Yes,0,0,3270.6,149514.6
3009-JWMPU,Mitra Pant,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Cash,2902.5,183762,Yes,58,No,No,679.2,9,Yes,No,Yes,0,0,42110.4,225872.4
1450-GALXR,Lavina Adhikari,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Cash,2955,31747.5,Yes,33,No,No,435.9,30,Yes,Yes,No,0,3300,4359,39406.5
3138-BKYAV,Sudesh Mahatara,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Cash,2560.5,14683.5,Yes,61,No,No,359.1,27,No,No,Yes,0,0,2154.6,16838.1
4289-DTDKW,Nirmal Lama,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,3039,123393,Yes,54,No,Yes,676.8,4,Yes,No,Yes,0,0,27072,150465
1820-TQVEV,Tribhuwan Nepali,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2086.5,2086.5,Yes,27,Yes,No,1482.9,48,Yes,No,Yes,0,0,1482.9,3569.4
2239-JALAW,Bhim Rakhal,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mobile Banking,3097.5,180529.5,Yes,20,Yes,No,1335,47,Yes,No,Yes,0,0,77430,257959.5
4853-RULSV,Nabin Joshi,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3120,217504.5,Yes,25,Yes,No,365.7,42,Yes,Yes,Yes,0,0,25599,243103.5
6275-YDUVO,Aahana Pant,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,eSewa,2586,5361,Yes,62,No,No,721.5,27,Yes,No,Yes,0,0,1443,6804
0115-TFERT,Subhash Lamsal,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Cash,3336,69513,Yes,24,Yes,Yes,1087.8,59,Yes,Yes,No,0,3600,22843.8,95956.8
2311-QYMUQ,Munisha Rijal,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),2683.5,42907.5,Yes,41,No,Yes,951.9,25,No,No,Yes,0,0,15230.4,58137.9
3643-AHCFP,Madan Mahaseth,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mobile Banking,2868,19330.5,Yes,74,No,Yes,657.3,11,No,No,Yes,0,0,4601.1,23931.6
3104-OWCGK,Gagan Gharti,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Cash,2728.5,163602,Yes,21,Yes,Yes,997.5,52,Yes,No,Yes,0,0,59850,223452
9101-BWFSS,Vidya Kc,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Cash,3256.5,168321,Yes,58,No,Yes,882.9,14,Yes,Yes,Yes,0,0,44145,212466
9231-ZJYAM,Adesha Bhattarai,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cash,2365.5,8784,Yes,65,No,No,1107.9,18,No,No,Yes,0,0,4431.6,13215.6
6982-SSHFK,Gaurav Phuyal,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,eSewa,1332,1332,Yes,45,No,No,973.2,12,No,No,Yes,0,0,973.2,2305.2
0727-BMPLR,Bhumika Kharel,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Cash,3000,165279,Yes,66,No,No,1121.4,7,Yes,No,No,0,3000,61677,229956
1038-ZAGBI,Karshima Chhetri,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mobile Banking,594,6888,Yes,59,No,Yes,1129.5,0,No,No,No,0,0,13554,20442
3027-ZTDHO,Mangal Dhami,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2697,2697,Yes,21,Yes,No,985.5,53,Yes,No,Yes,0,0,985.5,3682.5
2382-BCKQJ,Nilam Subba,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Cash,3004.5,192409.5,Yes,41,No,No,977.4,15,Yes,No,Yes,0,0,60598.8,253008.3
2207-NHRJK,Basanta Nepal,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Cash,1524,1524,Yes,58,No,No,38.4,27,No,No,Yes,0,0,38.4,1562.4
0947-MUGVO,Lalit Rakhal,Male,1,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cash,2209.5,43905,Yes,71,No,Yes,161.1,24,No,No,Yes,0,0,3222,47127
9944-HKVVB,Reshmi Kathayat,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,2853,9222,Yes,55,No,No,1428.6,29,Yes,No,Yes,0,0,4285.8,13507.8
4124-MMETB,Bikram Limbu,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),2839.5,63136.5,Yes,52,No,No,1388.4,16,Yes,No,No,0,1200,30544.8,94881.3
3671-SHRSP,Dwarika Paneru,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,eSewa,2418,9574.5,Yes,46,No,Yes,429,2,No,Yes,Yes,0,0,1716,11290.5
3313-QKNKB,Paresh Khadgi,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Cash,2566.5,152539.5,Yes,24,Yes,Yes,207.3,52,Yes,No,Yes,0,0,12230.7,164770.2
5073-WXOYN,Ranjika Pathak,Female,0,No,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,1524,90822,Yes,58,No,No,0,5,Yes,No,Yes,0,0,0,90822
